Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
2963,Human Trafficking,17:00,"Dallo Pura (28.6224, 76.9654)",Wednesday,Moderate,07:00,Park,10
2964,Sexual Harassment,22:30,"Burari (28.6726, 76.8131)",Sunday,Severe,12:03,Hospital,44
2965,Honor Killing,17:05,"Dallo Pura (28.5093, 76.8044)",Thursday,Minor,11:03,Police Station,6
2966,Eve Teasing,04:22,"Nangloi Jat (28.672, 77.1254)",Tuesday,Severe,22:23,Temple,16
2967,Domestic Violence,20:50,"Kirari Suleman Nagar (28.7201, 77.1264)",Thursday,Minor,17:54,School,22
2968,Acid Attack,16:01,"Hastsal (28.6467, 76.8833)",Saturday,Severe,23:09,Mall,8
2969,Stalking,11:24,"Bhalswa Jahangir Pur (28.6317, 76.8098)",Monday,Severe,02:46,Temple,49
2970,Stalking,19:01,"Dallo Pura (28.6028, 76.9296)",Monday,Minor,02:16,Mall,17
2971,Dowry Death,07:57,"Sultan Pur Majra (28.7903, 77.2783)",Thursday,Minor,00:03,Hospital,16
2972,Sexual Harassment,22:08,"Dallo Pura (28.8883, 77.2554)",Wednesday,Minor,22:01,Park,45
2973,Human Trafficking,11:33,"Nangloi Jat (28.8806, 77.2813)",Thursday,Moderate,07:04,Market,41
2974,Sexual Harassment,05:11,"Deoli (28.7272, 77.1115)",Saturday,Severe,13:44,Park,3
2975,Human Trafficking,08:15,"Bhalswa Jahangir Pur (28.8468, 77.0507)",Wednesday,Moderate,04:03,Apartment Complex,25
2976,Dowry Death,18:16,"Karawal Nagar (28.4978, 77.0351)",Friday,Minor,05:55,Park,5
2977,Sexual Harassment,10:14,"Bhalswa Jahangir Pur (28.8922, 77.2162)",Thursday,Severe,01:05,Police Station,25
2978,Honor Killing,05:18,"Deoli (28.6586, 76.8745)",Sunday,Severe,09:46,Police Station,29
2979,Human Trafficking,08:21,"Delhi Cantonment (28.438, 76.9828)",Wednesday,Minor,00:57,Apartment Complex,4
2980,Stalking,22:08,"Bhalswa Jahangir Pur (28.7579, 77.1111)",Wednesday,Severe,18:14,Mall,23
2981,Sexual Harassment,05:58,"Kirari Suleman Nagar (28.5055, 76.9166)",Tuesday,Minor,23:01,Hospital,29
2982,Sexual Harassment,02:50,"Bhalswa Jahangir Pur (28.568, 77.0085)",Tuesday,Severe,02:32,Police Station,18
2983,Domestic Violence,20:57,"Sultan Pur Majra (28.7626, 77.1948)",Wednesday,Severe,17:17,Mall,48
2984,Eve Teasing,09:19,"Bhalswa Jahangir Pur (28.8713, 77.0045)",Monday,Moderate,17:55,School,44
2985,Domestic Violence,16:33,"Deoli (28.7185, 77.1135)",Sunday,Severe,18:43,School,2
2986,Acid Attack,07:55,"Deoli (28.5766, 77.133)",Thursday,Severe,23:30,Hospital,10
2987,Honor Killing,17:00,"Karawal Nagar (28.4975, 77.1339)",Friday,Severe,14:20,Park,39
2988,Sexual Harassment,07:56,"Deoli (28.4755, 76.9689)",Sunday,Minor,12:58,Apartment Complex,38
2989,Dowry Death,05:33,"Delhi Cantonment (28.6205, 77.0816)",Wednesday,Minor,22:55,Park,9
2990,Human Trafficking,12:55,"Dallo Pura (28.8743, 77.2688)",Wednesday,Minor,19:06,Mall,2
2991,Eve Teasing,11:57,"Sultan Pur Majra (28.5307, 77.1056)",Monday,Severe,08:59,Market,37
2992,Honor Killing,02:09,"Gokal Pur (28.4676, 77.2604)",Thursday,Severe,07:38,Police Station,44
2993,Honor Killing,13:29,"Bhalswa Jahangir Pur (28.7295, 77.0714)",Wednesday,Severe,17:28,Mall,27
2994,Sexual Harassment,18:24,"Karawal Nagar (28.537, 76.8294)",Thursday,Moderate,17:34,Mall,11
2995,Honor Killing,07:53,"Hastsal (28.7999, 77.2857)",Tuesday,Severe,12:53,Temple,4
2996,Acid Attack,20:21,"Dallo Pura (28.5566, 77.0782)",Tuesday,Moderate,03:26,Market,12
2997,Stalking,19:22,"Dallo Pura (28.8314, 77.1174)",Tuesday,Minor,22:40,Apartment Complex,50
2998,Sexual Harassment,01:40,"Bhalswa Jahangir Pur (28.8147, 77.2136)",Sunday,Moderate,06:55,Market,27
2999,Eve Teasing,03:26,"Bhalswa Jahangir Pur (28.5714, 76.8339)",Friday,Minor,09:26,Apartment Complex,8
3000,Honor Killing,05:31,"Hastsal (28.4877, 77.1668)",Thursday,Severe,03:39,Apartment Complex,25
3001,Human Trafficking,21:07,"Kirari Suleman Nagar (28.7852, 77.2311)",Tuesday,Severe,04:09,Market,1
3002,Domestic Violence,17:15,"Mandoli (28.4164, 76.9745)",Friday,Severe,08:21,Police Station,23
3003,Stalking,18:06,"Deoli (28.6597, 76.9618)",Wednesday,Minor,08:44,Hospital,4
3004,Honor Killing,12:41,"Burari (28.5692, 76.9096)",Sunday,Moderate,08:00,Mall,40
3005,Stalking,06:26,"Bhalswa Jahangir Pur (28.4377, 77.183)",Monday,Minor,16:24,Apartment Complex,29
3006,Human Trafficking,22:27,"Dallo Pura (28.5479, 77.2313)",Friday,Severe,11:47,Market,7
3007,Acid Attack,06:54,"Burari (28.4174, 77.0361)",Saturday,Moderate,17:50,Mall,16
3008,Domestic Violence,00:27,"Sultan Pur Majra (28.6978, 77.295)",Thursday,Moderate,16:31,School,9
3009,Dowry Death,05:21,"Dallo Pura (28.657, 76.994)",Wednesday,Moderate,03:35,School,31
3010,Sexual Harassment,00:26,"Nangloi Jat (28.6974, 76.972)",Saturday,Moderate,13:22,Apartment Complex,38
3011,Domestic Violence,16:39,"Dallo Pura (28.809, 77.2076)",Thursday,Moderate,04:01,Market,16
3012,Acid Attack,07:34,"Nangloi Jat (28.7663, 77.0413)",Wednesday,Minor,11:56,Temple,47
3013,Domestic Violence,11:08,"Karawal Nagar (28.4882, 76.971)",Sunday,Moderate,02:07,Mall,41
3014,Eve Teasing,19:26,"Mandoli (28.601, 77.1656)",Thursday,Minor,05:25,Police Station,6
3015,Human Trafficking,21:06,"Deoli (28.6349, 76.9933)",Sunday,Minor,08:25,Apartment Complex,1
3016,Acid Attack,01:02,"Bhalswa Jahangir Pur (28.8399, 76.8715)",Thursday,Severe,23:32,Temple,49
3017,Eve Teasing,14:19,"Bhalswa Jahangir Pur (28.7214, 76.913)",Thursday,Moderate,03:15,Apartment Complex,11
3018,Dowry Death,08:12,"Delhi Cantonment (28.8132, 77.0178)",Sunday,Moderate,03:11,Apartment Complex,17
3019,Acid Attack,17:46,"Hastsal (28.7847, 77.2442)",Monday,Minor,00:35,Hospital,35
3020,Acid Attack,18:28,"Mandoli (28.5465, 77.1961)",Friday,Minor,05:47,Police Station,24
3021,Dowry Death,18:02,"Mandoli (28.8597, 77.0412)",Tuesday,Severe,02:00,Hospital,6
3022,Honor Killing,22:15,"Deoli (28.8696, 77.2126)",Sunday,Severe,01:13,Mall,12
3023,Sexual Harassment,22:53,"Deoli (28.5949, 77.2792)",Tuesday,Severe,08:02,Mall,17
3024,Domestic Violence,13:53,"Mandoli (28.7932, 76.9279)",Sunday,Minor,09:00,Hospital,16
3025,Acid Attack,17:22,"Gokal Pur (28.5078, 76.9567)",Thursday,Moderate,04:13,Police Station,44
3026,Human Trafficking,03:18,"Sultan Pur Majra (28.5301, 76.968)",Tuesday,Severe,03:54,Apartment Complex,49
3027,Human Trafficking,21:49,"Kirari Suleman Nagar (28.8462, 77.0059)",Sunday,Minor,06:02,Temple,46
3028,Eve Teasing,11:06,"Delhi Cantonment (28.5677, 76.8657)",Tuesday,Moderate,20:08,School,41
3029,Dowry Death,14:47,"Delhi Cantonment (28.4423, 76.9574)",Thursday,Severe,09:03,Mall,38
3030,Eve Teasing,10:32,"Dallo Pura (28.8383, 77.14)",Sunday,Minor,19:13,School,33
3031,Domestic Violence,10:48,"Gokal Pur (28.8578, 76.9631)",Sunday,Moderate,05:50,Temple,23
3032,Domestic Violence,09:28,"Mustafabad (28.5485, 77.0965)",Saturday,Moderate,13:55,School,13
3033,Sexual Harassment,10:59,"Mandoli (28.4368, 76.9438)",Thursday,Minor,20:01,Park,2
3034,Stalking,09:09,"Mandoli (28.4706, 76.9474)",Friday,Moderate,09:25,Market,8
3035,Domestic Violence,22:49,"Mandoli (28.427, 76.8141)",Tuesday,Severe,01:31,School,16
3036,Eve Teasing,18:40,"Nangloi Jat (28.7616, 76.9553)",Saturday,Moderate,18:01,Apartment Complex,8
3037,Human Trafficking,15:50,"Deoli (28.8865, 76.8724)",Sunday,Moderate,01:36,School,0
3038,Dowry Death,01:10,"Karawal Nagar (28.5009, 77.0348)",Thursday,Severe,00:23,Temple,40
3039,Sexual Harassment,17:01,"Hastsal (28.7729, 77.0237)",Wednesday,Severe,18:28,School,26
3040,Honor Killing,21:09,"Bhalswa Jahangir Pur (28.7447, 76.9736)",Wednesday,Moderate,20:07,Park,18
3041,Honor Killing,18:18,"Gokal Pur (28.8874, 77.2784)",Sunday,Minor,13:42,Apartment Complex,11
3042,Sexual Harassment,10:36,"Delhi Cantonment (28.4295, 77.1315)",Monday,Moderate,06:37,Apartment Complex,47
3043,Dowry Death,09:20,"Deoli (28.7684, 77.0604)",Friday,Minor,09:38,Hospital,28
3044,Stalking,21:20,"Burari (28.6471, 76.8135)",Sunday,Severe,07:44,Apartment Complex,29
3045,Domestic Violence,03:43,"Nangloi Jat (28.5677, 77.1539)",Thursday,Minor,21:10,Park,13
3046,Eve Teasing,19:03,"Mustafabad (28.645, 77.2644)",Saturday,Severe,11:03,Police Station,27
3047,Dowry Death,10:50,"Mandoli (28.631, 77.1227)",Friday,Severe,16:48,Temple,15
3048,Dowry Death,16:23,"Kirari Suleman Nagar (28.8084, 77.0489)",Monday,Severe,16:00,Temple,42
3049,Acid Attack,10:56,"Sultan Pur Majra (28.8342, 77.2008)",Tuesday,Minor,21:04,Mall,37
3050,Stalking,06:20,"Kirari Suleman Nagar (28.8551, 77.2254)",Friday,Minor,01:26,Hospital,40
3051,Acid Attack,15:37,"Kirari Suleman Nagar (28.5967, 77.2919)",Thursday,Severe,10:23,Police Station,17
3052,Dowry Death,17:34,"Bhalswa Jahangir Pur (28.8114, 77.1165)",Thursday,Moderate,01:02,Temple,28
3053,Human Trafficking,11:47,"Bhalswa Jahangir Pur (28.5005, 77.2563)",Saturday,Moderate,13:14,Temple,4
3054,Sexual Harassment,00:53,"Burari (28.8575, 77.1191)",Monday,Minor,07:57,Park,2
3055,Eve Teasing,19:45,"Karawal Nagar (28.8753, 76.9964)",Wednesday,Severe,03:30,Hospital,8
3056,Sexual Harassment,10:19,"Bhalswa Jahangir Pur (28.6367, 76.9532)",Saturday,Severe,16:12,Mall,42
3057,Stalking,08:39,"Hastsal (28.6806, 76.8821)",Wednesday,Severe,17:45,Market,29
3058,Stalking,01:22,"Hastsal (28.7207, 76.9418)",Tuesday,Severe,20:18,Apartment Complex,19
3059,Acid Attack,13:34,"Karawal Nagar (28.8475, 77.2668)",Saturday,Severe,18:11,Mall,33
3060,Dowry Death,20:04,"Gokal Pur (28.848, 77.2404)",Wednesday,Minor,05:00,Temple,12
3061,Stalking,01:39,"Hastsal (28.804, 77.1066)",Thursday,Moderate,18:05,Apartment Complex,26
3062,Stalking,14:32,"Nangloi Jat (28.5182, 76.8501)",Sunday,Moderate,03:35,Market,39
3063,Dowry Death,13:49,"Mandoli (28.4245, 77.2364)",Sunday,Moderate,20:22,Temple,46
3064,Honor Killing,00:17,"Karawal Nagar (28.4292, 76.8247)",Thursday,Minor,17:44,Market,30
3065,Human Trafficking,09:00,"Burari (28.7484, 77.0895)",Friday,Moderate,21:29,Mall,32
3066,Domestic Violence,10:52,"Deoli (28.6849, 76.9996)",Wednesday,Minor,17:15,School,1
3067,Acid Attack,01:01,"Bhalswa Jahangir Pur (28.5409, 76.8269)",Saturday,Minor,23:51,Temple,31
3068,Dowry Death,17:09,"Hastsal (28.5063, 77.2517)",Monday,Severe,20:15,Police Station,26
3069,Honor Killing,20:39,"Karawal Nagar (28.8533, 76.9611)",Thursday,Minor,08:12,Market,2
3070,Stalking,06:04,"Burari (28.6546, 77.0717)",Thursday,Moderate,23:47,Hospital,16
3071,Domestic Violence,18:15,"Burari (28.8038, 77.2913)",Thursday,Severe,16:13,Temple,17
3072,Sexual Harassment,08:06,"Hastsal (28.8639, 76.8702)",Sunday,Minor,15:02,Mall,8
3073,Domestic Violence,22:42,"Gokal Pur (28.719, 76.9378)",Monday,Moderate,17:24,School,36
3074,Honor Killing,22:39,"Dallo Pura (28.7292, 77.0714)",Tuesday,Severe,14:27,Mall,30
3075,Honor Killing,10:49,"Sultan Pur Majra (28.7096, 77.0875)",Sunday,Moderate,00:14,Park,50
3076,Dowry Death,03:07,"Mandoli (28.6233, 76.8897)",Friday,Minor,00:21,Park,8
3077,Dowry Death,03:13,"Mustafabad (28.4716, 77.0801)",Tuesday,Minor,16:03,Market,20
3078,Stalking,04:00,"Gokal Pur (28.4349, 76.8008)",Friday,Minor,04:56,Hospital,1
3079,Domestic Violence,17:58,"Nangloi Jat (28.6725, 76.9597)",Saturday,Moderate,11:42,Hospital,22
3080,Sexual Harassment,14:45,"Gokal Pur (28.7549, 77.2246)",Tuesday,Moderate,03:38,Mall,41
3081,Human Trafficking,17:15,"Dallo Pura (28.8181, 77.1516)",Tuesday,Minor,18:23,Police Station,1
3082,Stalking,21:00,"Gokal Pur (28.8445, 77.2076)",Wednesday,Minor,09:03,Park,37
3083,Dowry Death,21:43,"Deoli (28.7079, 77.2152)",Wednesday,Minor,17:39,Police Station,35
3084,Sexual Harassment,10:25,"Bhalswa Jahangir Pur (28.803, 77.0684)",Monday,Moderate,20:34,Park,9
3085,Eve Teasing,18:15,"Bhalswa Jahangir Pur (28.7523, 77.2875)",Saturday,Severe,14:59,Temple,8
3086,Sexual Harassment,11:59,"Gokal Pur (28.5742, 77.0104)",Saturday,Moderate,02:46,Market,18
3087,Stalking,19:16,"Dallo Pura (28.4773, 77.2796)",Friday,Moderate,01:01,Hospital,38
3088,Human Trafficking,16:10,"Deoli (28.7478, 77.0042)",Wednesday,Moderate,00:37,Market,18
3089,Acid Attack,00:03,"Nangloi Jat (28.6058, 77.031)",Sunday,Moderate,11:04,Hospital,18
3090,Dowry Death,05:47,"Delhi Cantonment (28.6949, 77.0497)",Sunday,Severe,09:27,School,20
3091,Stalking,10:55,"Deoli (28.8639, 76.9528)",Thursday,Minor,09:08,Temple,43
3092,Honor Killing,18:17,"Mandoli (28.7844, 77.0471)",Monday,Severe,10:23,Hospital,23
3093,Eve Teasing,12:34,"Nangloi Jat (28.4859, 77.0142)",Sunday,Severe,13:35,Temple,10
3094,Honor Killing,00:28,"Burari (28.8195, 77.1434)",Sunday,Severe,12:20,Mall,43
3095,Eve Teasing,14:59,"Burari (28.4195, 77.0231)",Sunday,Moderate,03:24,Park,11
3096,Sexual Harassment,16:22,"Sultan Pur Majra (28.7732, 76.8736)",Wednesday,Moderate,22:06,Apartment Complex,20
3097,Dowry Death,16:18,"Sultan Pur Majra (28.7082, 76.9211)",Monday,Severe,11:38,School,31
3098,Honor Killing,18:50,"Dallo Pura (28.6622, 77.2545)",Friday,Severe,06:11,Police Station,32
3099,Sexual Harassment,04:41,"Kirari Suleman Nagar (28.5918, 76.8286)",Thursday,Moderate,06:05,Temple,5
3100,Human Trafficking,18:56,"Hastsal (28.8732, 77.1123)",Sunday,Moderate,09:19,Park,4
3101,Sexual Harassment,18:36,"Nangloi Jat (28.695, 77.008)",Saturday,Severe,20:04,Park,21
3102,Dowry Death,19:18,"Nangloi Jat (28.823, 77.1662)",Monday,Moderate,17:48,Apartment Complex,20
3103,Human Trafficking,11:21,"Gokal Pur (28.7125, 76.9895)",Thursday,Severe,12:29,School,34
3104,Acid Attack,22:05,"Dallo Pura (28.8432, 76.8026)",Wednesday,Minor,23:09,Park,43
3105,Honor Killing,17:32,"Gokal Pur (28.7765, 76.9558)",Thursday,Minor,15:01,Apartment Complex,11
3106,Dowry Death,09:36,"Mandoli (28.4551, 77.0721)",Friday,Severe,13:03,Park,5
3107,Human Trafficking,03:52,"Delhi Cantonment (28.6853, 77.2664)",Thursday,Minor,00:37,Temple,7
3108,Human Trafficking,23:17,"Mustafabad (28.7324, 76.937)",Friday,Moderate,09:39,Mall,30
3109,Acid Attack,14:56,"Hastsal (28.7981, 77.0504)",Thursday,Minor,23:27,Park,2
3110,Sexual Harassment,04:45,"Mandoli (28.8948, 76.9271)",Sunday,Minor,03:51,Police Station,12
3111,Dowry Death,07:37,"Nangloi Jat (28.4836, 76.8436)",Sunday,Minor,08:56,Park,29
3112,Stalking,09:25,"Delhi Cantonment (28.5935, 77.1359)",Sunday,Moderate,08:44,Police Station,47
3113,Eve Teasing,00:04,"Sultan Pur Majra (28.8317, 77.0821)",Sunday,Minor,11:16,Park,25
3114,Sexual Harassment,17:08,"Delhi Cantonment (28.4703, 77.2384)",Tuesday,Severe,22:51,Market,13
3115,Honor Killing,19:04,"Gokal Pur (28.4579, 77.0458)",Monday,Severe,11:47,Park,29
3116,Stalking,01:47,"Gokal Pur (28.4356, 76.8424)",Thursday,Minor,06:31,Temple,22
3117,Dowry Death,11:52,"Deoli (28.4418, 76.8653)",Wednesday,Minor,11:24,School,35
3118,Honor Killing,02:21,"Sultan Pur Majra (28.7816, 76.9234)",Thursday,Severe,00:40,Hospital,0
3119,Domestic Violence,17:44,"Gokal Pur (28.5495, 76.9146)",Sunday,Moderate,23:18,Temple,48
3120,Domestic Violence,16:10,"Burari (28.735, 77.2984)",Tuesday,Moderate,16:42,Temple,23
3121,Sexual Harassment,17:43,"Nangloi Jat (28.6694, 76.8881)",Saturday,Severe,18:09,Park,8
3122,Domestic Violence,23:01,"Hastsal (28.5511, 77.1849)",Sunday,Minor,12:21,School,5
3123,Stalking,08:23,"Dallo Pura (28.6926, 77.1932)",Tuesday,Minor,20:56,Mall,39
3124,Dowry Death,12:37,"Delhi Cantonment (28.4714, 76.9027)",Tuesday,Minor,12:15,School,18
3125,Dowry Death,14:38,"Karawal Nagar (28.5636, 76.8059)",Wednesday,Minor,05:01,Mall,31
3126,Dowry Death,12:35,"Burari (28.5218, 77.2886)",Friday,Minor,17:18,Police Station,39
3127,Domestic Violence,13:02,"Kirari Suleman Nagar (28.5062, 77.1947)",Tuesday,Minor,23:58,Temple,35
3128,Eve Teasing,10:25,"Bhalswa Jahangir Pur (28.5821, 76.9441)",Thursday,Moderate,10:42,Apartment Complex,50
3129,Eve Teasing,09:31,"Mustafabad (28.7595, 76.8341)",Friday,Moderate,20:30,Park,34
3130,Eve Teasing,22:03,"Mandoli (28.4225, 77.1891)",Sunday,Moderate,04:15,Temple,6
3131,Human Trafficking,11:25,"Deoli (28.8375, 76.9452)",Saturday,Severe,11:17,Temple,36
3132,Domestic Violence,14:08,"Karawal Nagar (28.5903, 76.9214)",Tuesday,Minor,02:24,Temple,32
3133,Sexual Harassment,12:09,"Hastsal (28.8596, 76.9746)",Tuesday,Minor,09:18,Hospital,13
3134,Acid Attack,07:34,"Nangloi Jat (28.6396, 77.0319)",Monday,Minor,17:29,Hospital,13
3135,Acid Attack,13:02,"Burari (28.8655, 77.0778)",Thursday,Severe,11:35,Temple,9
3136,Domestic Violence,12:34,"Bhalswa Jahangir Pur (28.8799, 76.8661)",Friday,Minor,18:12,Market,11
3137,Stalking,11:23,"Mandoli (28.748, 77.18)",Saturday,Minor,16:27,School,1
3138,Domestic Violence,14:58,"Nangloi Jat (28.687, 77.181)",Wednesday,Moderate,00:42,School,19
3139,Stalking,21:28,"Delhi Cantonment (28.6562, 76.8241)",Sunday,Moderate,12:34,Park,26
3140,Acid Attack,11:32,"Sultan Pur Majra (28.8649, 77.0465)",Thursday,Severe,21:26,Hospital,25
3141,Dowry Death,10:04,"Karawal Nagar (28.503, 76.8595)",Monday,Minor,06:13,Hospital,13
3142,Dowry Death,20:36,"Bhalswa Jahangir Pur (28.6992, 76.9321)",Friday,Severe,01:13,Apartment Complex,30
3143,Stalking,21:36,"Deoli (28.4785, 76.8693)",Saturday,Minor,21:58,Market,40
3144,Human Trafficking,05:03,"Deoli (28.5344, 77.0012)",Monday,Minor,22:33,School,28
3145,Human Trafficking,04:53,"Deoli (28.7633, 77.1169)",Saturday,Moderate,15:21,Temple,8
3146,Domestic Violence,19:51,"Nangloi Jat (28.554, 77.0749)",Tuesday,Minor,23:52,Market,41
3147,Domestic Violence,04:12,"Sultan Pur Majra (28.4543, 76.992)",Sunday,Minor,08:14,Apartment Complex,22
3148,Sexual Harassment,09:12,"Burari (28.4121, 77.1943)",Tuesday,Moderate,18:15,School,2
3149,Honor Killing,16:11,"Hastsal (28.7825, 77.102)",Saturday,Severe,09:44,Temple,39
3150,Honor Killing,01:09,"Bhalswa Jahangir Pur (28.4443, 76.8362)",Tuesday,Severe,03:31,Park,33
3151,Dowry Death,22:00,"Karawal Nagar (28.5435, 76.8732)",Saturday,Moderate,18:38,Hospital,17
3152,Dowry Death,09:03,"Delhi Cantonment (28.5714, 76.8054)",Tuesday,Minor,11:54,Temple,47
3153,Stalking,02:54,"Gokal Pur (28.6618, 77.2074)",Friday,Minor,00:54,Apartment Complex,6
3154,Human Trafficking,19:04,"Karawal Nagar (28.8956, 76.8466)",Wednesday,Minor,07:05,Market,19
3155,Dowry Death,11:20,"Hastsal (28.5617, 76.9501)",Tuesday,Minor,05:52,Police Station,18
3156,Human Trafficking,21:30,"Deoli (28.7762, 77.1391)",Sunday,Severe,08:51,Hospital,25
3157,Acid Attack,21:03,"Kirari Suleman Nagar (28.4407, 76.8655)",Thursday,Minor,03:59,School,7
3158,Stalking,09:02,"Mustafabad (28.8044, 77.022)",Thursday,Severe,03:17,Temple,34
3159,Acid Attack,03:42,"Deoli (28.7076, 76.9978)",Saturday,Moderate,05:26,Apartment Complex,12
3160,Domestic Violence,07:27,"Kirari Suleman Nagar (28.5257, 76.9161)",Sunday,Severe,00:20,Market,42
3161,Eve Teasing,02:56,"Deoli (28.5484, 77.2142)",Thursday,Moderate,22:26,Market,32
3162,Sexual Harassment,13:49,"Nangloi Jat (28.6346, 76.9645)",Saturday,Severe,15:33,Park,16
3163,Dowry Death,11:49,"Mandoli (28.8783, 77.0723)",Thursday,Severe,07:35,Temple,7
3164,Sexual Harassment,05:26,"Dallo Pura (28.5693, 77.0355)",Wednesday,Severe,04:07,Market,44
3165,Dowry Death,11:35,"Mandoli (28.8047, 76.9711)",Tuesday,Moderate,06:47,Apartment Complex,18
3166,Dowry Death,13:48,"Kirari Suleman Nagar (28.6048, 76.8747)",Wednesday,Severe,06:43,Temple,26
3167,Dowry Death,01:53,"Nangloi Jat (28.6321, 76.895)",Tuesday,Moderate,22:52,Temple,34
3168,Sexual Harassment,07:36,"Sultan Pur Majra (28.8827, 77.2606)",Thursday,Moderate,19:55,Temple,12
3169,Acid Attack,23:17,"Kirari Suleman Nagar (28.8911, 77.1862)",Tuesday,Severe,05:39,Market,36
3170,Eve Teasing,03:52,"Delhi Cantonment (28.5251, 77.2226)",Wednesday,Moderate,17:53,Hospital,18
3171,Honor Killing,18:40,"Nangloi Jat (28.7061, 76.9979)",Tuesday,Severe,20:40,Park,44
3172,Domestic Violence,14:53,"Nangloi Jat (28.5555, 77.2048)",Tuesday,Severe,14:16,Market,9
3173,Domestic Violence,16:37,"Mustafabad (28.7289, 77.168)",Saturday,Severe,11:41,Police Station,3
3174,Stalking,17:47,"Sultan Pur Majra (28.8604, 77.2568)",Sunday,Minor,05:02,School,0
3175,Eve Teasing,21:23,"Burari (28.899, 77.0597)",Monday,Minor,17:02,Temple,13
3176,Human Trafficking,00:54,"Nangloi Jat (28.6778, 76.9696)",Thursday,Severe,02:31,Park,13
3177,Domestic Violence,16:02,"Nangloi Jat (28.5228, 76.8584)",Saturday,Minor,14:34,Apartment Complex,3
3178,Human Trafficking,16:09,"Dallo Pura (28.5311, 76.8411)",Sunday,Moderate,17:17,Temple,47
3179,Domestic Violence,14:08,"Mandoli (28.5281, 76.8394)",Friday,Moderate,18:38,Mall,49
3180,Domestic Violence,16:51,"Gokal Pur (28.4559, 77.1177)",Friday,Severe,15:29,Park,37
3181,Eve Teasing,05:56,"Kirari Suleman Nagar (28.8598, 77.2063)",Saturday,Minor,01:02,Mall,38
3182,Acid Attack,12:34,"Dallo Pura (28.7264, 77.0248)",Friday,Moderate,01:36,Market,9
3183,Dowry Death,10:01,"Kirari Suleman Nagar (28.4505, 76.9001)",Wednesday,Severe,23:02,Temple,1
3184,Domestic Violence,17:44,"Mustafabad (28.6364, 77.1081)",Monday,Minor,08:26,Park,15
3185,Acid Attack,22:01,"Nangloi Jat (28.5431, 76.9929)",Tuesday,Severe,22:58,Hospital,6
3186,Human Trafficking,16:51,"Mandoli (28.7847, 76.8752)",Friday,Minor,05:23,Hospital,23
3187,Honor Killing,19:02,"Hastsal (28.4538, 76.9535)",Wednesday,Minor,09:50,Apartment Complex,24
3188,Honor Killing,09:00,"Bhalswa Jahangir Pur (28.5074, 77.2967)",Tuesday,Moderate,10:56,Apartment Complex,41
3189,Domestic Violence,23:52,"Gokal Pur (28.4515, 77.2903)",Wednesday,Severe,05:26,School,17
3190,Acid Attack,07:11,"Gokal Pur (28.5915, 76.9794)",Saturday,Moderate,06:11,Temple,17
3191,Honor Killing,18:17,"Delhi Cantonment (28.5309, 76.8375)",Sunday,Moderate,03:46,School,7
3192,Human Trafficking,13:43,"Dallo Pura (28.4445, 76.8334)",Friday,Minor,13:18,School,4
3193,Dowry Death,10:59,"Gokal Pur (28.5237, 76.9403)",Friday,Severe,16:09,Mall,40
3194,Domestic Violence,04:03,"Burari (28.7923, 76.8067)",Tuesday,Minor,10:30,Temple,25
3195,Sexual Harassment,21:52,"Deoli (28.4767, 77.2691)",Tuesday,Minor,07:41,Temple,4
3196,Dowry Death,02:31,"Hastsal (28.7806, 76.9661)",Wednesday,Severe,20:38,Apartment Complex,9
